InvoiceNo,InvoiceDate,CustomerID,Quantity,price_total,StockCode
548983,2011-04-05,16906,45,114.64,22
548984,2011-04-05,14546,357,561.29,96
548985,2011-04-05,16422,84,105.0,1
548987,2011-04-05,14535,462,853.97,95
548988,2011-04-05,17618,86,346.5,13
548990,2011-04-05,16170,202,316.02,16
548991,2011-04-05,16915,29,112.49,23
548992,2011-04-05,13089,250,838.079999999999,32
548993,2011-04-05,12753,1626,3599.38,32
549007,2011-04-05,17470,489,304.13,20
549012,2011-04-05,16394,403,306.89,24
549014,2011-04-05,17841,220,226.06,67
549015,2011-04-05,15244,240,297.94,15
549016,2011-04-05,16696,12,35.4,2
549017,2011-04-05,15145,251,422.23,26
549018,2011-04-05,17492,155,374.57,12
549020,2011-04-05,13525,208,282.88,2
549021,2011-04-05,13468,93,173.24,12
549022,2011-04-05,12901,12,83.4,1
549026,2011-04-05,17409,41,260.55,5
549027,2011-04-05,17857,1600,5424.0,4
549044,2011-04-06,16161,165,345.35,21
549046,2011-04-06,15291,72,303.4,5
549047,2011-04-06,17783,53,112.41,30
549048,2011-04-06,17811,42,113.1,6
549052,2011-04-06,17682,185,365.79,19
549053,2011-04-06,13863,224,305.78,20
549054,2011-04-06,17719,109,312.19,12
549055,2011-04-06,13515,180,203.4,13
549056,2011-04-06,15917,42,123.1,12
549059,2011-04-06,15529,99,198.91,17
549099,2011-04-06,16241,116,229.27,61
549101,2011-04-06,14606,92,146.92,20
549102,2011-04-06,13266,433,303.95,11
549104,2011-04-06,15311,517,703.54,12
549105,2011-04-06,17440,144,117.6,2
549106,2011-04-06,17045,1,39.95,1
549107,2011-04-06,17440,18,7.02,1
549115,2011-04-06,13098,1120,1722.02,35
549116,2011-04-06,16670,444,554.38,34
549117,2011-04-06,13491,192,136.92,11
549118,2011-04-06,14911,655,955.99,65
549119,2011-04-06,14220,138,319.42,10
549120,2011-04-06,14587,72,178.4,34
549121,2011-04-06,17140,302,465.32,20
549123,2011-04-06,15201,308,301.48,19
549124,2011-04-06,16672,150,480.9,8
549125,2011-04-06,14964,143,206.21,13
549126,2011-04-06,16031,219,305.63,39
549127,2011-04-06,14403,274,790.7,14
549128,2011-04-06,16713,167,305.26,46
549129,2011-04-06,17042,329,273.21,43
549130,2011-04-06,14701,129,275.1,39
549131,2011-04-06,16378,42,75.9,3
549148,2011-04-06,14534,141,187.7,23
549153,2011-04-06,13771,594,871.6,49
549154,2011-04-06,17690,88,311.6,19
549169,2011-04-06,17906,26,72.9,12
549182,2011-04-07,15646,140,150.24,11
549183,2011-04-07,14239,53,144.95,6
549185,2011-04-07,18272,512,639.82,33
549186,2011-04-07,15838,72,270.0,1
549187,2011-04-07,16144,16,175.2,1
549188,2011-04-07,13731,166,308.12,20
549189,2011-04-07,15235,98,229.3,13
549190,2011-04-07,13748,84,229.399999999999,8
549192,2011-04-07,14961,239,348.85,13
549193,2011-04-07,12580,238,415.7,24
549196,2011-04-07,14911,271,356.23,22
549206,2011-04-07,15281,32,104.4,5
549222,2011-04-07,12347,483,636.25,24
549225,2011-04-07,13777,96,326.4,3
549233,2011-04-07,14912,445,482.789999999999,14
549234,2011-04-07,16515,111,301.82,22
549235,2011-04-07,15530,324,553.13,54
549237,2011-04-07,13950,81,179.309999999999,7
549238,2011-04-07,14667,205,388.77,31
549239,2011-04-07,13102,174,245.459999999999,11
549240,2011-04-07,15910,82,118.89,31
549241,2011-04-07,15719,169,336.38,61
549242,2011-04-07,14911,119,227.18,11
549243,2011-04-07,16043,102,144.1,4
549245,2011-04-07,15005,94,144.86,34
549246,2011-04-07,15939,820,1072.2,10
549247,2011-04-07,13752,224,277.6,16
549248,2011-04-07,13892,140,54.5199999999999,3
549249,2011-04-07,12423,248,255.36,18
549250,2011-04-07,14446,318,303.04,83
549251,2011-04-07,14449,194,191.06,57
549255,2011-04-07,16209,245,305.95,10
549256,2011-04-07,15754,36,91.8,6
549257,2011-04-07,14465,87,191.49,58
549258,2011-04-07,13102,216,329.099999999999,18
549259,2011-04-07,13712,352,228.84,10
549260,2011-04-07,17790,39,107.07,11
549261,2011-04-07,14903,284,580.58,57
549262,2011-04-07,14465,132,269.83,65
549263,2011-04-07,15800,108,244.5,14
549272,2011-04-07,17133,131,358.25,3
549273,2011-04-07,13089,112,312.0,3
549274,2011-04-07,12721,239,366.2,24
549275,2011-04-07,15916,64,160.12,15
549276,2011-04-07,16745,152,267.1,17
549277,2011-04-07,16469,44,97.7,23
549278,2011-04-07,16255,195,168.46,21
549279,2011-04-07,16469,70,179.18,46
549280,2011-04-07,13854,82,429.9,3
549281,2011-04-07,17735,330,571.3,27
549282,2011-04-07,13718,38,192.5,5
549283,2011-04-07,13005,135,321.65,18
549284,2011-04-07,15694,36,365.4,2
549285,2011-04-07,14981,97,102.12,8
549286,2011-04-07,17928,46,78.2599999999999,17
549287,2011-04-07,14527,15,40.41,6
549289,2011-04-07,14395,152,188.13,22
549291,2011-04-07,16261,139,254.96,56
549292,2011-04-07,17869,17,91.09,10
549293,2011-04-07,17883,48,119.35,19
549294,2011-04-07,13230,109,203.2,53
549296,2011-04-08,14619,152,394.44,20
549297,2011-04-08,18061,66,213.8,6
549298,2011-04-08,13015,192,314.6,19
549299,2011-04-08,13995,183,310.45,17
549300,2011-04-08,13362,391,768.83,41
549301,2011-04-08,16643,269,487.51,27
549302,2011-04-08,14246,216,449.64,24
549303,2011-04-08,18040,96,239.0,12
549304,2011-04-08,16133,139,301.53,14
549305,2011-04-08,15189,46,152.3,8
549306,2011-04-08,16837,98,148.74,8
549307,2011-04-08,15119,88,266.4,14
549308,2011-04-08,13767,76,136.36,7
549309,2011-04-08,15114,234,215.34,16
549310,2011-04-08,16325,62,190.82,5
549311,2011-04-08,14924,64,310.05,10
549312,2011-04-08,14217,24,112.8,5
549313,2011-04-08,12393,224,421.6,17
549316,2011-04-08,12705,757,1321.25,63
549317,2011-04-08,15109,131,484.95,28
549318,2011-04-08,13911,105,247.95,14
549319,2011-04-08,16623,39,129.45,5
549320,2011-04-08,16010,61,118.75,14
549321,2011-04-08,14243,237,373.27,23
549322,2011-04-08,16558,116,230.98,14
549323,2011-04-08,12999,310,320.28,23
549324,2011-04-08,16045,107,196.8,11
549325,2011-04-08,12717,262,609.74,31
549353,2011-04-08,13962,30,117.6,7
549360,2011-04-08,17035,86,174.02,10
549368,2011-04-08,18036,83,110.8,40
549372,2011-04-08,14958,70,210.649999999999,18
549387,2011-04-08,13178,355,483.0,27
549412,2011-04-08,14258,1284,718.6,5
549417,2011-04-08,14258,12,79.8,1
549424,2011-04-08,15367,338,651.6,29
549425,2011-04-08,14030,248,337.67,44
549428,2011-04-08,15815,192,453.0,5
549429,2011-04-08,17001,158,313.5,13
549431,2011-04-08,15874,895,1163.75,45
549432,2011-04-08,14264,18,115.7,5
549433,2011-04-08,16709,26,149.899999999999,4
549434,2011-04-08,12647,88,350.76,6
549435,2011-04-08,12356,370,481.46,21
549436,2011-04-08,18041,123,113.89,6
549439,2011-04-08,13562,233,603.27,24
549440,2011-04-08,17162,61,173.25,10
549441,2011-04-08,17162,2,9.9,1
549442,2011-04-08,16996,102,330.94,6
549443,2011-04-08,15775,68,104.9,7
549444,2011-04-08,16013,100,375.0,1
549445,2011-04-08,17809,40,270.0,1
549446,2011-04-08,17054,319,314.07,23
549447,2011-04-08,17268,192,138.24,1
549448,2011-04-08,13078,182,306.18,21
549449,2011-04-08,14227,111,304.33,13
549451,2011-04-08,16556,167,318.07,18
549467,2011-04-08,13305,125,194.75,9
549468,2011-04-08,17940,1,1867.86,1
549471,2011-04-08,17389,72,73.5,3
549520,2011-04-08,13265,720,817.44,28
549522,2011-04-08,16873,341,528.93,32
549523,2011-04-08,12748,7,32.65,3
549526,2011-04-08,13630,311,431.78,32
549538,2011-04-08,17961,23,32.32,8
549539,2011-04-10,15465,48,292.799999999999,2
549541,2011-04-10,17268,192,138.24,1
549542,2011-04-10,15311,460,862.819999999999,24
549543,2011-04-10,18118,102,197.5,59
549546,2011-04-10,16889,310,705.56,57
549547,2011-04-10,16359,145,423.4,14
549548,2011-04-10,13548,164,281.01,61
549550,2011-04-10,15038,29,157.6,26
549551,2011-04-10,15955,229,491.79,19
549552,2011-04-10,13508,24,110.97,12
549553,2011-04-10,16931,90,147.06,27
549554,2011-04-10,16779,220,480.34,15
549555,2011-04-10,13606,129,180.4,37
549556,2011-04-10,17372,122,212.12,47
549557,2011-04-10,14450,71,108.42,12
549558,2011-04-10,15058,77,170.95,41
549559,2011-04-10,12447,190,476.49,26
549560,2011-04-10,15058,52,91.74,23
549561,2011-04-10,13570,161,239.49,27
549562,2011-04-10,13232,196,117.43,14
549563,2011-04-10,14030,80,113.619999999999,21
549564,2011-04-10,18129,48,112.55,14
549566,2011-04-10,13610,49,110.55,20
549567,2011-04-10,13632,98,261.58,41
549568,2011-04-10,15665,1174,1476.22,77
549569,2011-04-10,15547,287,280.66,44
549570,2011-04-10,17550,59,156.22,28
549571,2011-04-10,15655,324,560.67,34
549572,2011-04-10,17757,82,191.86,18
549573,2011-04-10,14504,117,260.92,42
549574,2011-04-10,18226,226,329.05,16
549575,2011-04-10,13956,77,173.95,34
549576,2011-04-11,17069,229,476.37,25
549577,2011-04-11,14286,1998,2050.08,141
549578,2011-04-11,17340,450,834.68,32
549579,2011-04-11,15780,127,225.61,13
549581,2011-04-11,16188,71,151.65,9
549583,2011-04-11,15214,402,514.93,35
549584,2011-04-11,17574,77,185.65,8
549585,2011-04-11,14616,32,158.4,1
549587,2011-04-11,15737,286,475.88,29
549588,2011-04-11,12428,237,373.72,21
549589,2011-04-11,16552,180,284.44,12
549590,2011-04-11,13324,400,423.0,7
549591,2011-04-11,18080,330,841.499999999999,1
549592,2011-04-11,14311,146,310.26,20
549593,2011-04-11,18008,130,162.5,1
549594,2011-04-11,16029,192,470.4,4
549595,2011-04-11,13324,697,903.87,8
549596,2011-04-11,14339,168,309.52,14
549597,2011-04-11,16133,146,403.34,6
549614,2011-04-11,12720,218,293.24,21
549619,2011-04-11,13798,496,666.32,6
549628,2011-04-11,13798,664,274.08,9
549633,2011-04-11,15671,184,375.96,12
549646,2011-04-11,12982,288,390.54,28
549664,2011-04-11,13113,24,148.0,3
549665,2011-04-11,14541,52,134.8,5
549667,2011-04-11,14911,477,744.41,49
549669,2011-04-11,13113,3,2.55,1
549670,2011-04-11,16168,88,141.2,7
549678,2011-04-11,16525,128,435.0,6
549679,2011-04-11,16407,48,60.0,3
549680,2011-04-11,12701,246,337.08,21
549681,2011-04-11,13881,322,309.88,17
549682,2011-04-11,12596,156,269.95,15
549683,2011-04-11,14273,54,112.8,6
549687,2011-04-11,12363,282,299.1,16
549689,2011-04-11,15971,7,22.65,2
549690,2011-04-11,17841,217,380.34,86
549691,2011-04-11,13549,134,183.5,10
549693,2011-04-11,14696,135,284.35,17
549694,2011-04-11,15414,12,36.2,5
549696,2011-04-11,13089,12,153.0,1
549705,2011-04-11,13668,114,145.26,9
549711,2011-04-11,13654,201,485.31,24
549713,2011-04-11,17611,141,282.4,37
549715,2011-04-11,13203,145,165.71,10
549716,2011-04-11,14628,106,331.58,12
549717,2011-04-11,14606,1,15.0,1
549718,2011-04-11,13846,111,252.53,15
549719,2011-04-11,14326,103,183.85,8
549720,2011-04-11,14606,56,142.84,33
549721,2011-04-11,14911,113,254.12,12
549722,2011-04-11,17236,69,118.45,15
549728,2011-04-11,17799,89,112.86,16
549729,2011-04-11,13634,126,263.41,35
549730,2011-04-11,15867,159,217.14,33
549732,2011-04-11,15615,436,758.92,32
549733,2011-04-11,17827,218,312.01,44
549734,2011-04-11,16409,400,532.0,70
549735,2011-04-12,13824,202,659.3,14
549736,2011-04-12,13599,102,173.01,8
549737,2011-04-12,13599,80,158.8,7
549739,2011-04-12,15935,1,308.82,1
549740,2011-04-12,15981,356,520.8,12
549741,2011-04-12,13655,115,383.65,21
549742,2011-04-12,12910,502,720.22,23
549743,2011-04-12,16186,428,392.41,28
549744,2011-04-12,15240,204,316.2,8
549745,2011-04-12,13577,131,356.75,20
549746,2011-04-12,15251,1918,2846.02,30
549747,2011-04-12,17428,400,614.0,4
549748,2011-04-12,17428,146,497.82,5
549749,2011-04-12,12928,236,387.7,21
549750,2011-04-12,18109,19,113.25,12
549751,2011-04-12,13089,403,737.42,18
549752,2011-04-12,13089,40,50.0,4
549754,2011-04-12,13700,380,314.52,22
549755,2011-04-12,16843,344,394.56,9
549756,2011-04-12,14111,148,94.2,2
549771,2011-04-12,14669,287,427.54,60
549787,2011-04-12,13268,163,180.43,24
549789,2011-04-12,17160,569,611.91,48
549790,2011-04-12,16172,180,199.38,16
549813,2011-04-12,17972,37,136.04,31
549825,2011-04-12,12463,189,350.57,20
549826,2011-04-12,15044,114,440.5,24
549828,2011-04-12,15044,12,25.08,2
549829,2011-04-12,16713,198,341.0,20
549830,2011-04-12,17811,57,117.83,9
549831,2011-04-12,14844,582,874.55,40
549832,2011-04-12,17278,179,246.04,15
549833,2011-04-12,13458,666,1015.14,37
549834,2011-04-12,16672,96,302.4,4
549835,2011-04-12,17511,990,1444.66,20
549836,2011-04-12,16814,75,180.85,16
549837,2011-04-12,16705,429,1311.9,20
549838,2011-04-12,16705,48,96.0,4
549839,2011-04-12,15212,36,101.8,5
549841,2011-04-12,15189,2,3.3,1
549842,2011-04-12,14738,58,162.7,7
549843,2011-04-12,13157,284,300.12,14
549844,2011-04-12,12854,260,420.469999999999,42
549845,2011-04-12,16729,390,504.27,31
549847,2011-04-12,15358,505,362.26,29
549850,2011-04-12,16168,9,44.55,1
549851,2011-04-12,16062,209,330.62,19
549852,2011-04-12,14289,40,147.3,9
549874,2011-04-12,16919,191,294.66,37
549880,2011-04-12,15932,180,311.16,7
549881,2011-04-12,14032,230,303.34,17
549885,2011-04-12,17204,119,461.25,11
549901,2011-04-12,17180,233,268.31,36
549902,2011-04-12,14006,211,357.65,13
549903,2011-04-12,17576,194,355.77,27
549904,2011-04-12,17180,125,49.01,7
549906,2011-04-12,14998,105,183.64,42
549907,2011-04-12,13484,44,313.8,8
549909,2011-04-12,15777,129,293.96,14
549910,2011-04-12,16697,27,112.75,21
549911,2011-04-13,14060,493,446.7,22
549914,2011-04-13,14931,97,293.0,9
549915,2011-04-13,18231,253,429.25,28
549916,2011-04-13,13717,318,272.54,15
549917,2011-04-13,16607,168,145.87,12
549918,2011-04-13,17017,184,267.96,13
549920,2011-04-13,18236,52,123.2,8
549923,2011-04-13,13138,72,193.62,12
549924,2011-04-13,16837,12,112.2,3
549925,2011-04-13,16333,1056,1119.36,1
549926,2011-04-13,16333,2232,725.76,2
549927,2011-04-13,16684,3300,3694.36,21
549928,2011-04-13,16684,200,324.0,2
549929,2011-04-13,13740,425,350.75,23
549932,2011-04-13,13534,70,124.8,8
549933,2011-04-13,15230,339,370.2,22
549934,2011-04-13,15134,50,110.1,6
549936,2011-04-13,15465,79,514.05,3
549937,2011-04-13,15046,125,328.55,7
549938,2011-04-13,13199,160,408.0,1
549939,2011-04-13,16309,304,334.2,21
549940,2011-04-13,13694,1661,1357.63,18
549941,2011-04-13,13694,96,81.6,1
549942,2011-04-13,12971,36,136.2,2
549943,2011-04-13,13544,75,122.91,49
549944,2011-04-13,14262,196,240.0,16
549946,2011-04-13,17819,24,189.839999999999,3
549947,2011-04-13,18260,314,451.58,19
549949,2011-04-13,13208,148,205.28,35
549951,2011-04-13,13134,162,500.2,24
549953,2011-04-13,12766,581,1206.29,56
549954,2011-04-13,13700,134,172.09,19
549956,2011-04-13,14898,248,186.88,6
549957,2011-04-13,13539,97,151.55,10
549958,2011-04-13,17589,446,590.77,71
549959,2011-04-13,16097,87,185.049999999999,10
549961,2011-04-13,16652,2,25.5,1
549964,2011-04-13,13122,537,903.67,54
549965,2011-04-13,16966,360,409.2,8
549966,2011-04-13,16224,406,375.74,30
549967,2011-04-13,17873,315,490.05,9
549969,2011-04-13,13408,260,381.0,4
549970,2011-04-13,15026,23,121.8,6
549971,2011-04-13,13408,20,33.0,1
549972,2011-04-13,13408,186,408.9,8
549974,2011-04-13,17746,29,110.25,6
549975,2011-04-13,16175,100,272.86,15
549976,2011-04-13,15855,66,106.4,8
549977,2011-04-13,14810,86,171.06,20
549978,2011-04-13,14834,81,243.69,11
549979,2011-04-13,17511,20,31.0,1
549980,2011-04-13,14062,156,317.26,12
549981,2011-04-13,16348,151,298.409999999999,52
549982,2011-04-13,17091,323,505.57,27
549983,2011-04-13,16348,77,157.29,30
549984,2011-04-13,15147,366,623.5,28
549985,2011-04-13,15640,553,1103.73,46
549988,2011-04-13,14367,221,431.65,25
549989,2011-04-13,13221,91,349.25,31
549990,2011-04-13,16678,46,147.3,10
549991,2011-04-14,18229,92,348.4,8
549992,2011-04-14,17669,320,516.0,7
549993,2011-04-14,14057,336,349.44,11
549994,2011-04-14,14057,20,41.6,2
549995,2011-04-14,16131,540,1056.36,24
549996,2011-04-14,15189,44,375.359999999999,2
549997,2011-04-14,15189,72,183.6,3
549998,2011-04-14,17675,244,498.16,11
549999,2011-04-14,15813,369,770.65,29
550000,2011-04-14,17058,351,582.72,35
550001,2011-04-14,17704,175,387.29,16
550002,2011-04-14,12709,41,68.0,2
550003,2011-04-14,14428,89,127.07,4
550004,2011-04-14,12569,102,279.18,9
550005,2011-04-14,17677,200,310.0,2
550006,2011-04-14,17841,98,242.39,54
550007,2011-04-14,15125,400,527.0,4
550008,2011-04-14,15570,90,294.04,16
550015,2011-04-14,17735,551,848.87,50
550016,2011-04-14,15416,522,899.19,38
550017,2011-04-14,17865,324,569.2,22
550025,2011-04-14,17315,56,146.0,3
550030,2011-04-14,17315,26,42.8999999999999,2
550031,2011-04-14,13629,350,642.0,4
550032,2011-04-14,15139,106,56.86,5
550033,2011-04-14,15005,116,193.96,35
550034,2011-04-14,16187,498,713.08,38
550035,2011-04-14,15039,332,787.84,53
550052,2011-04-14,17068,198,422.55,25
550054,2011-04-14,14040,84,171.1,5
550057,2011-04-14,14606,96,129.09,23
550071,2011-04-14,16735,304,437.56,21
550106,2011-04-14,13772,86,228.42,36
550120,2011-04-14,17071,102,278.5,10
550121,2011-04-14,15271,68,147.6,8
550122,2011-04-14,12931,1176,1488.0,4
550124,2011-04-14,12853,114,328.1,16
550125,2011-04-14,13317,215,444.63,23
550126,2011-04-14,12853,74,129.5,6
550129,2011-04-14,13001,317,636.45,18
550130,2011-04-14,14390,207,503.33,56
550131,2011-04-14,15935,114,108.039999999999,11
550132,2011-04-14,16933,127,224.73,20
550134,2011-04-14,16249,441,814.83,22
550135,2011-04-14,15769,360,1220.4,2
550136,2011-04-14,16957,108,301.8,12
550137,2011-04-14,12477,728,2221.02,57
550138,2011-04-14,12841,124,162.35,28
550144,2011-04-14,16520,139,297.16,54
550145,2011-04-14,12637,287,669.2,31
550148,2011-04-14,16882,100,205.8,14
550149,2011-04-14,13069,214,330.34,21
550150,2011-04-14,15230,12,59.4,1
550151,2011-04-14,13089,11,140.25,1
550152,2011-04-14,17362,115,162.23,23
550154,2011-04-14,13069,35,103.25,3
550155,2011-04-14,14198,104,183.3,12
550156,2011-04-14,17381,600,501.12,4
550157,2011-04-14,16393,66,128.25,19
550158,2011-04-14,13989,869,896.67,23
550159,2011-04-14,14062,662,1420.98,14
550160,2011-04-14,17930,172,390.6,5
550161,2011-04-14,14154,114,419.74,19
550162,2011-04-14,12569,80,168.54,9
550163,2011-04-14,14154,351,925.88,33
550164,2011-04-14,13590,338,301.42,8
550167,2011-04-14,14206,276,328.159999999999,20
550169,2011-04-14,14482,111,238.1,15
550173,2011-04-14,15235,82,186.5,9
550178,2011-04-14,12662,228,444.82,24
550179,2011-04-14,15220,116,195.68,13
550180,2011-04-14,14163,153,411.87,17
550182,2011-04-14,18198,248,331.28,6
550183,2011-04-14,14105,800,1266.23,74
550184,2011-04-14,17601,103,116.009999999999,9
550185,2011-04-14,17142,81,579.0,15
550186,2011-04-14,14051,106,504.3,8
550187,2011-04-14,13811,29,258.75,6
550188,2011-04-14,12457,197,669.25,23
550189,2011-04-14,13230,59,233.12,23
550190,2011-04-14,15135,43,139.05,9
550191,2011-04-14,16806,119,241.29,21
550192,2011-04-15,12582,159,306.2,10
550193,2011-04-15,13952,886,2042.761,93
550194,2011-04-15,15270,265,300.25,8
550196,2011-04-15,14796,244,425.93,64
550197,2011-04-15,15581,8,39.6,4
550198,2011-04-15,13120,12,30.5999999999999,1
550199,2011-04-15,16523,242,397.5,18
550200,2011-04-15,16523,16,64.2,2
550201,2011-04-15,12769,356,1143.6,32
550202,2011-04-15,13090,166,760.1,19
550216,2011-04-15,13516,56,146.0,7
550218,2011-04-15,14408,190,354.84,7
550242,2011-04-15,13117,100,65.28,8
550250,2011-04-15,18171,86,224.14,12
550251,2011-04-15,14323,222,299.82,19
550255,2011-04-15,13468,66,190.98,9
550264,2011-04-15,13426,108,339.2,11
550265,2011-04-15,17572,32,81.4,4
550272,2011-04-15,18079,3843,1612.83,29
550274,2011-04-15,15498,190,344.4,23
550275,2011-04-15,13993,114,278.22,15
550276,2011-04-15,12989,68,277.56,3
550277,2011-04-15,12639,201,486.1,22
550279,2011-04-15,14700,321,721.55,40
550280,2011-04-15,13048,316,462.31,37
550281,2011-04-15,12457,101,219.0,2
550282,2011-04-15,16686,80,141.68,9
550283,2011-04-15,18094,440,639.48,19
550284,2011-04-15,12383,77,142.16,11
550285,2011-04-15,15249,148,327.2,18
550286,2011-04-15,15027,140,341.4,8
550287,2011-04-15,14211,73,138.79,9
550288,2011-04-15,17367,150,168.4,34
550289,2011-04-15,13880,193,291.63,18
550290,2011-04-15,15246,161,328.15,21
550291,2011-04-15,13720,46,165.9,9
550292,2011-04-15,14527,11,58.85,7
550296,2011-04-15,13742,109,172.72,17
550297,2011-04-15,14056,217,321.83,41
550298,2011-04-15,17346,155,223.42,38
550299,2011-04-15,17389,732,2945.5,23
550301,2011-04-17,17243,172,345.05,18
550302,2011-04-17,14156,151,446.74,25
550303,2011-04-17,18213,232,232.48,15
550304,2011-04-17,14092,219,311.38,17
550305,2011-04-17,17920,560,417.93,25
550307,2011-04-17,13854,80,308.64,4
550308,2011-04-17,17029,200,358.0,1
550309,2011-04-17,13220,12,83.4,1
550310,2011-04-17,15985,878,899.58,27
550311,2011-04-17,16728,50,102.44,29
550312,2011-04-17,13089,361,379.32,17
550313,2011-04-17,12681,377,545.57,27
550314,2011-04-17,16905,79,218.55,18
550315,2011-04-17,17990,290,314.84,17
550316,2011-04-17,16193,219,314.45,19
550317,2011-04-17,15172,194,346.4,25
550318,2011-04-17,16085,129,143.69,29
550319,2011-04-17,14524,55,133.61,14
550320,2011-04-17,12748,348,625.27,89
550321,2011-04-17,16770,66,124.98,38
550322,2011-04-17,14524,52,158.47,34
550323,2011-04-17,13692,734,856.63,31
550324,2011-04-17,12997,185,302.92,18
550325,2011-04-17,15745,127,302.85,18
550326,2011-04-17,14532,166,140.55,20
550327,2011-04-17,12878,335,539.81,28
550328,2011-04-17,17582,123,175.27,29
550329,2011-04-17,13951,175,303.49,20
